user_id,product_id,viewed,clicked,purchased
934,494,1,0,0
231,374,1,0,0
905,240,0,1,0
217,118,0,1,0
818,228,0,0,0
468,377,1,0,0
919,404,1,0,1
146,169,0,0,0
121,464,0,0,0
723,341,1,0,0
331,464,1,1,0
973,257,1,1,0
400,247,1,1,0
286,323,1,0,0
730,36,1,1,1
68,161,1,0,0
904,266,0,1,0
31,438,1,1,0
968,256,0,1,1
939,365,1,0,0
913,257,1,0,1
438,344,1,1,0
602,382,1,1,0
333,98,0,0,0
905,250,1,0,0
600,102,1,0,0
974,33,1,0,0
973,128,1,0,0
321,244,1,0,1
736,36,1,1,0
940,77,1,0,0
869,16,0,0,0
78,64,0,0,0
159,372,1,1,0
550,313,1,0,0
419,329,1,0,0
684,422,1,0,0
341,46,1,0,0
427,121,1,0,1
233,56,0,0,1
790,300,1,1,0
271,409,1,0,1
253,151,1,1,1
263,327,1,0,0
617,279,1,1,0
520,125,1,0,0
873,182,1,0,0
608,110,1,1,0
298,14,1,0,1
209,290,0,0,0
929,248,1,0,0
366,12,1,1,0
104,174,1,1,1
902,362,1,0,0
870,374,1,1,0
686,366,1,1,1
786,105,1,0,0
482,166,1,1,0
432,144,1,0,0
672,257,1,0,0
857,305,1,1,0
176,215,1,0,0
485,448,1,1,0
230,253,1,0,1
84,495,1,0,1
362,320,0,0,0
252,188,1,0,0
606,346,1,0,1
515,499,1,0,0
169,63,1,0,0
996,7,1,0,0
97,32,1,0,0
205,200,1,0,0
326,39,1,1,1
118,330,1,1,0
979,253,1,1,0
478,309,1,1,1
963,489,1,0,0
908,90,1,0,1
721,348,1,0,0
85,472,1,0,1
756,12,1,1,0
366,16,1,1,0
280,358,1,0,0
783,114,0,1,0
453,47,1,0,0
739,92,1,1,0
375,92,1,1,0
584,408,0,1,1
201,462,1,0,0
586,476,1,0,0
494,220,1,1,0
690,451,1,0,0
701,439,1,0,0
374,226,1,1,0
82,168,0,1,0
693,437,1,1,0
497,247,1,0,0
933,235,1,0,0
787,305,0,1,0
455,64,1,1,1
171,491,1,0,0
207,133,1,0,1
431,71,1,1,0
701,446,1,1,0
12,408,0,1,1
733,138,1,0,1
236,139,1,0,1
682,283,1,1,0
773,354,0,0,0
583,371,1,1,0
75,362,1,1,0
932,252,1,0,0
865,105,1,1,1
298,420,1,1,0
973,175,1,0,0
356,286,1,0,0
30,234,1,0,1
118,16,1,1,1
690,173,1,0,0
207,276,1,1,0
840,128,1,0,1
45,132,1,0,0
998,282,1,1,0
399,293,0,1,1
300,85,1,0,0
63,485,1,1,0
756,358,1,1,1
787,360,0,0,0
944,13,1,1,0
193,473,1,0,0
731,390,0,0,1
123,279,1,0,1
839,96,1,0,0
693,160,1,0,0
817,408,1,1,0
213,473,1,1,0
957,71,0,1,1
534,226,1,0,1
521,445,1,0,0
525,4,1,1,0
636,7,1,1,0
985,226,0,0,0
859,443,0,1,0
984,390,0,0,0
242,291,1,0,1
523,216,1,0,0
982,156,1,0,0
585,400,1,0,0
469,402,1,1,0
121,20,1,0,0
572,358,0,0,0
582,324,1,1,0
518,310,1,0,0
490,228,0,0,0
701,288,1,0,0
566,305,1,0,1
889,498,1,0,0
167,415,1,0,0
423,248,0,0,1
259,239,0,0,0
81,474,1,1,0
288,470,1,1,0
311,451,1,0,1
27,59,1,0,0
943,424,1,0,0
935,427,1,0,1
597,111,1,1,0
147,404,1,0,0
81,285,1,0,0
255,87,1,1,0
946,16,1,1,1
790,228,1,0,0
408,20,1,1,0
269,257,1,0,0
465,80,1,0,1
171,125,1,0,0
499,62,1,0,0
807,123,1,1,0
364,25,1,1,1
718,398,0,0,0
324,219,1,1,1
787,258,1,1,0
775,351,1,1,0
154,312,1,1,1
887,426,0,1,0
470,479,1,1,0
58,133,0,0,1
963,374,1,1,0
485,247,1,0,0
514,309,1,0,0
388,271,1,1,1
20,130,1,1,0
748,126,1,1,1
630,420,1,0,0
768,198,1,1,0
7,20,1,0,1
388,347,1,1,0
942,277,1,0,0
350,339,1,1,0
707,290,1,0,0
601,349,1,1,1
900,453,0,0,0
217,68,1,0,1
379,146,0,1,0
37,116,1,1,1
8,54,1,1,0
554,492,1,0,0
937,295,1,0,0
384,218,1,0,1
353,79,1,1,0
131,295,1,1,0
395,200,1,1,0
275,285,0,0,0
78,491,1,0,0
825,164,1,1,0
39,330,1,1,0
414,380,1,1,0
903,140,0,0,0
216,41,0,1,0
787,88,0,1,0
313,93,1,1,0
321,184,1,0,0
627,223,1,0,0
112,75,0,0,1
824,417,1,1,1
724,61,1,0,1
563,180,1,0,0
42,115,0,0,1
386,312,1,1,0
209,493,1,0,0
242,305,1,0,0
374,67,1,1,0
109,293,0,0,0
143,33,1,1,0
97,476,0,0,0
819,306,1,0,1
450,217,1,1,0
16,367,1,1,0
842,324,1,0,0
724,417,1,0,1
91,400,0,1,1
567,167,1,0,1
35,424,1,1,0
775,37,1,1,0
117,147,1,0,0
355,427,1,0,0
904,37,1,0,1
833,64,0,1,0
236,193,1,1,0
984,125,0,0,1
610,421,1,1,0
371,309,1,0,1
604,35,1,0,0
707,326,1,0,1
356,461,0,0,1
215,121,1,1,0
286,471,1,1,0
39,12,1,0,0
548,223,0,1,0
254,366,1,1,1
889,16,1,1,0
670,115,1,1,0
898,190,1,1,0
581,298,0,1,1
786,348,1,0,0
471,475,1,0,0
207,271,1,1,0
243,364,1,1,0
551,244,1,0,0
298,468,1,0,0
966,108,1,1,0
508,78,1,0,0
2,458,1,0,1
255,232,1,0,0
242,448,1,0,0
984,127,1,1,0
180,382,0,1,0
231,397,1,1,0
512,468,1,0,1
291,290,1,1,0
203,13,1,0,0
168,439,1,0,0
88,197,1,0,0
121,489,1,1,0
998,356,1,0,0
700,373,1,1,1
958,401,1,1,1
744,83,0,1,0
716,325,1,0,0
872,206,1,1,1
224,132,1,1,0
902,179,0,1,1
533,333,0,0,0
275,385,1,1,0
934,404,1,0,0
864,343,1,0,0
51,219,1,1,0
696,303,1,0,1
59,451,1,0,0
478,193,1,1,0
212,297,1,1,0
23,231,1,0,0
512,191,1,1,0
465,277,1,0,0
531,480,1,0,0
764,45,0,1,0
548,123,1,1,0
598,375,1,1,1
800,358,1,0,0
979,363,1,0,0
9,461,1,1,0
858,76,0,1,0
73,86,1,0,0
159,488,1,1,1
574,83,1,1,0
106,35,1,1,0
897,437,1,1,1
898,287,1,1,0
914,209,1,0,0
744,199,1,0,0
710,478,1,1,1
947,442,1,1,0
971,208,1,1,1
486,55,1,0,1
541,307,1,1,0
167,479,1,1,0
801,403,1,1,0
514,404,1,0,0
273,153,1,1,0
604,225,1,0,1
356,271,1,1,1
725,412,0,1,0
568,410,1,0,0
933,317,1,1,0
1,297,1,1,1
29,127,1,0,1
841,15,1,1,0
284,55,1,0,1
397,281,1,1,1
780,429,1,0,0
365,377,1,0,0
402,70,1,0,0
678,348,1,1,0
834,486,1,1,0
963,366,1,1,0
769,242,0,0,0
789,54,1,1,0
516,138,1,0,0
534,105,1,1,0
82,84,1,1,0
734,36,0,1,0
752,287,1,0,0
930,101,1,0,0
599,168,1,1,0
294,4,1,1,0
359,124,0,0,0
427,466,1,0,0
222,114,0,0,0
9,221,1,0,0
903,331,0,0,1
11,48,0,0,0
141,430,1,0,1
332,135,1,1,1
330,134,0,1,0
258,410,0,1,0
189,103,1,0,0
824,74,1,1,0
780,37,1,0,0
530,51,1,1,0
248,123,1,0,1
197,41,1,0,0
815,153,1,0,0
700,377,0,1,0
304,232,1,1,1
591,289,1,1,1
62,377,1,1,0
47,72,0,1,0
712,236,1,1,0
591,411,1,0,0
938,281,1,1,0
822,136,1,0,0
600,438,0,1,0
42,476,1,0,0
706,366,1,1,0
293,200,1,1,1
673,485,1,0,0
50,104,1,1,0
989,207,0,1,0
498,8,1,1,1
58,137,1,1,1
532,431,1,0,1
525,226,1,0,0
453,41,1,0,0
870,321,1,0,1
123,126,1,0,0
604,133,1,0,0
1000,80,0,0,0
392,58,1,1,0
68,293,1,1,0
180,307,1,0,0
486,463,1,0,0
188,254,1,0,0
877,5,1,1,0
730,344,0,0,0
660,84,1,1,1
302,376,1,1,0
233,223,1,1,0
241,85,1,0,0
477,389,1,0,0
525,325,1,1,1
616,463,1,1,0
846,426,0,1,0
129,95,0,1,0
739,360,1,1,0
968,414,1,0,0
766,11,0,0,0
528,71,1,0,0
677,131,1,1,0
597,380,1,0,0
108,47,1,0,1
275,372,1,1,0
591,122,1,0,0
162,95,1,0,0
353,69,1,1,0
20,131,0,0,0
59,270,0,1,0
754,59,1,0,0
618,355,1,0,0
835,7,0,1,1
562,390,1,1,0
580,159,1,0,0
588,284,0,0,0
288,410,0,1,0
171,323,1,0,0
135,261,0,0,1
453,481,1,0,0
424,471,1,0,0
890,232,1,0,0
11,22,1,1,0
485,253,1,0,0
1,450,1,1,0
326,175,1,1,0
829,5,1,1,0
474,149,1,0,1
427,253,1,0,0
511,159,1,1,1
547,160,0,1,0
559,180,1,0,0
603,192,1,0,0
675,185,0,1,0
646,144,1,0,1
593,352,1,1,0
733,163,1,1,1
750,89,1,0,0
724,436,1,0,0
573,52,1,1,0
954,281,1,1,0
145,49,0,0,1
533,109,0,0,0
57,72,1,1,0
529,27,1,1,0
159,496,1,1,1
316,264,1,0,0
249,469,0,1,0
233,133,0,1,0
952,300,1,1,0
978,349,1,0,1
122,272,0,1,0
637,19,0,0,0
607,495,1,0,0
758,362,1,1,1
247,186,1,0,0
188,175,0,1,1
60,16,1,0,1
849,350,0,0,0
656,376,1,1,1
629,230,1,0,0
704,162,1,0,1
805,464,1,1,1
3,332,0,1,0
245,4,1,1,0
337,435,1,1,0
638,388,0,0,0
126,189,1,1,0
823,232,1,0,0
272,351,1,0,0
691,475,1,1,1
822,268,1,0,0
872,242,1,0,0
448,259,1,0,1
140,265,1,0,1
178,53,0,0,1
478,324,1,1,1
66,454,1,0,1
936,485,1,0,0
561,493,0,0,0
751,99,1,1,0
747,347,1,1,0
236,112,0,0,1
305,96,1,1,0
359,485,0,0,0
971,491,1,0,0
378,201,0,0,0
876,205,0,0,0
934,31,0,0,0
503,378,1,0,1
48,436,1,0,0
792,438,1,0,0
122,297,1,1,0
212,309,0,0,0
102,357,1,1,0
449,401,0,1,0
455,274,1,1,0
605,26,1,1,0
144,100,0,1,0
301,445,1,0,1
392,3,1,0,0
214,61,1,0,0
819,292,1,0,1
600,346,1,0,0
932,317,1,0,1
571,325,0,0,0
511,434,1,1,0
996,158,1,0,0
810,438,1,1,0
5,307,1,0,0
269,408,1,0,1
999,102,1,0,0
845,217,1,1,0
875,274,1,0,1
160,12,0,0,0
82,73,0,1,0
966,154,1,1,0
44,19,1,0,0
482,237,0,1,0
631,190,1,0,0
454,395,1,0,0
519,254,1,1,0
289,443,1,1,0
363,373,1,0,0
201,254,1,0,0
725,465,1,0,0
8,150,1,0,0
304,440,1,1,0
715,26,0,0,1
289,245,1,0,0
297,251,1,0,0
473,268,1,0,1
290,304,1,0,0
440,494,0,0,0
178,429,1,0,0
764,411,1,1,0
561,326,0,1,0
875,90,1,0,1
703,354,1,0,1
744,413,1,1,0
117,122,1,0,1
711,392,0,1,0
387,240,1,1,0
238,372,1,0,0
344,294,0,1,1
521,65,1,0,0
144,23,1,0,0
155,141,1,0,0
396,472,1,1,0
261,122,1,1,0
813,3,1,1,0
39,124,1,1,0
351,73,0,0,0
799,393,0,0,0
799,176,1,0,0
562,117,1,1,0
620,47,1,1,0
774,92,1,1,0
133,307,1,0,0
281,58,1,1,0
524,154,1,0,0
49,361,0,1,1
680,401,1,0,0
615,200,1,1,0
628,325,1,0,0
707,415,1,1,0
443,182,1,1,0
788,268,0,1,1
143,383,1,0,1
866,163,0,1,0
864,64,1,1,0
323,88,0,0,0
119,279,1,0,0
263,336,1,0,0
81,471,1,0,0
744,489,1,0,1
428,308,1,0,0
775,108,1,1,0
295,248,1,1,0
679,29,1,0,0
819,346,1,1,0
237,201,1,1,1
775,53,1,1,0
149,103,1,0,1
148,325,0,1,0
195,68,1,1,0
55,81,1,1,0
102,341,1,1,0
398,391,1,1,1
338,34,0,0,0
311,251,1,0,0
253,27,1,1,0
92,265,1,1,0
291,20,1,0,0
411,267,1,1,0
918,397,1,0,1
596,278,1,0,0
515,100,1,1,0
525,17,0,0,0
999,257,1,0,0
551,447,1,0,0
174,385,1,1,1
790,172,1,0,0
887,455,1,0,1
691,280,0,0,0
700,350,1,0,0
926,264,1,0,0
60,282,1,1,0
2,154,1,0,0
429,256,1,0,1
850,129,0,0,0
508,2,1,0,0
635,383,1,0,0
74,83,0,0,0
584,176,1,0,0
568,254,1,1,0
142,271,1,1,0
911,493,1,1,1
722,203,1,1,0
673,70,1,1,0
872,72,1,1,0
400,182,1,0,0
645,238,1,1,0
518,450,1,1,0
459,6,1,0,0
680,366,1,0,0
841,448,1,0,0
223,227,0,0,0
909,355,0,0,0
245,83,1,0,0
914,77,1,0,0
137,490,1,1,0
977,445,0,1,0
337,458,0,1,1
213,228,1,1,0
301,325,0,0,1
552,307,1,1,0
77,317,1,0,0
880,479,1,0,0
880,46,1,0,0
71,248,1,1,0
351,108,1,0,0
29,468,0,0,0
346,27,1,1,0
98,429,1,1,0
632,267,1,0,0
866,32,1,1,1
588,204,1,0,1
720,400,1,1,0
901,241,1,0,0
962,253,1,1,0
392,437,0,0,0
598,353,1,1,0
935,226,0,0,0
681,381,1,0,0
298,386,1,0,0
599,121,1,0,0
636,97,1,0,0
694,33,1,1,0
718,384,1,0,0
975,119,1,1,0
516,474,1,0,0
277,86,1,0,1
84,84,1,0,0
361,214,1,0,0
621,343,1,0,1
20,448,1,1,0
933,136,1,0,1
473,72,1,1,0
752,177,1,0,0
198,438,0,1,0
740,358,1,0,0
721,97,1,0,0
734,280,1,0,0
631,83,1,0,0
787,102,1,1,0
381,344,1,0,0
593,6,1,0,0
581,76,1,1,0
838,165,0,0,1
309,479,1,1,1
994,55,1,0,1
212,167,0,0,0
210,174,0,0,1
484,17,0,0,0
341,368,0,0,0
722,76,1,1,1
637,29,1,1,0
478,166,1,1,0
102,340,1,0,0
858,467,1,0,1
569,270,1,0,0
27,400,0,0,0
822,157,1,1,0
498,328,1,1,0
284,245,1,0,0
744,484,1,1,1
525,443,1,0,0
772,499,1,0,0
534,414,1,0,1
608,168,1,0,0
677,331,1,0,0
503,279,1,1,1
891,235,1,1,0
415,168,1,1,0
950,416,1,1,1
417,366,1,1,0
794,388,0,1,0
140,31,1,1,0
184,279,1,1,0
454,60,1,1,1
920,90,1,1,0
838,255,1,0,0
524,188,1,1,0
674,144,1,0,0
957,419,1,0,0
33,365,1,1,0
777,112,1,1,0
842,308,0,0,1
429,211,1,0,0
49,429,1,0,0
301,329,1,1,0
70,106,1,0,1
773,484,1,0,1
372,455,1,1,0
902,65,1,1,1
103,29,1,0,0
317,344,1,1,0
781,194,1,1,0
224,428,1,0,0
363,388,1,0,0
182,207,1,1,0
156,101,1,0,0
375,114,1,1,1
180,25,0,0,0
172,422,1,0,0
679,186,1,1,1
74,370,1,0,0
395,194,1,0,0
674,462,1,0,0
117,73,1,1,0
794,15,1,1,0
554,289,1,1,0
854,399,1,1,1
890,316,1,1,0
381,492,1,0,0
585,47,1,0,0
984,117,1,0,1
607,478,1,0,0
889,461,1,1,0
965,92,1,0,0
604,467,0,0,1
382,221,1,1,0
358,498,0,0,1
908,220,1,1,0
886,1,0,0,0
157,103,1,0,0
920,436,1,0,1
534,124,1,0,0
147,363,1,1,1
488,178,1,1,0
316,12,1,1,0
53,486,1,0,1
216,67,1,0,0
828,43,1,0,0
328,64,0,1,0
464,267,1,1,0
705,289,1,0,0
194,338,0,1,1
794,461,1,1,0
424,334,1,0,1
947,342,1,1,0
790,402,1,1,0
66,348,1,1,0
731,201,1,0,0
658,456,1,0,0
431,328,1,0,1
441,200,1,0,0
341,5,1,1,0
103,242,0,0,0
765,133,1,1,1
780,369,1,1,1
158,406,1,1,0
546,490,1,1,0
699,307,1,1,0
889,290,1,0,1
516,458,1,0,1
98,249,1,1,1
619,434,1,0,0
146,250,1,1,0
543,454,1,1,0
870,444,1,0,0
26,436,1,1,0
330,456,1,0,0
197,62,1,0,0
122,427,1,1,0
443,53,1,1,0
448,231,1,0,0
335,301,1,1,0
792,476,1,1,0
782,19,1,1,0
393,308,0,0,0
307,175,1,0,1
806,356,0,1,1
568,225,1,1,1
425,6,1,1,0
154,145,1,0,0
598,469,1,1,0
814,156,1,0,0
499,460,1,0,0
523,461,1,1,0
924,99,1,0,0
937,371,1,1,0
261,242,1,0,0
726,305,1,0,1
787,327,1,0,0
523,16,1,0,1
259,335,1,0,0
188,10,1,0,0
134,414,1,0,0
736,89,1,1,0
883,386,1,0,1
535,445,1,0,1
725,392,1,1,0
465,18,1,1,1
117,452,1,0,0
547,69,0,0,1
391,273,1,0,1
116,448,1,1,1
21,490,0,0,1
419,335,1,0,0
512,307,0,1,1
341,341,0,1,0
780,267,1,0,0
291,440,1,0,0
669,211,1,1,0
154,325,1,1,0
245,141,1,0,1
652,367,1,1,0
509,309,0,0,0
948,99,1,1,0
552,71,1,0,1
610,383,1,0,0
805,406,1,0,1
588,434,1,0,0
832,25,1,1,1
545,490,0,1,0
967,350,1,0,0
728,125,0,0,0
993,47,1,1,0
560,200,1,1,0
401,267,1,0,0
811,74,1,0,0
183,103,0,1,0
111,345,1,1,0
465,143,1,0,1
916,497,1,0,0
478,222,0,1,0
197,300,1,0,1
90,64,1,1,1
5,476,1,1,0
796,444,0,0,0
619,141,1,0,1
757,17,1,0,0
574,121,1,0,0
792,361,1,0,0
127,383,1,0,0
107,236,1,0,1
804,451,1,1,1
355,12,1,1,0
82,13,1,1,0
271,455,1,1,0
959,415,1,0,0
195,43,1,0,1
649,360,1,0,0
435,232,1,0,0
775,270,1,0,1
218,427,1,1,0
181,436,0,0,1
932,338,1,0,1
646,361,1,1,0
190,342,1,0,1
52,11,1,0,0
375,280,1,0,0
309,136,1,1,0
743,258,1,0,0
169,461,1,0,1
441,467,1,0,0
207,399,1,0,1
818,280,0,1,0
930,449,1,1,1
15,210,1,1,0
776,20,0,1,0
481,104,1,0,0
433,220,1,1,0
850,32,1,0,0
999,182,1,1,0
362,454,1,0,0
606,46,0,0,0
713,451,1,0,0
699,188,1,0,0
480,401,1,0,0
999,197,0,0,0
809,84,1,1,0
369,299,1,0,0
355,481,1,0,0
288,129,0,0,1
571,328,1,0,0
932,481,1,1,1
459,108,1,1,1
621,321,1,0,0
478,28,1,1,1
435,250,1,0,1
651,30,1,1,0
58,34,1,0,1
794,269,1,0,0
231,110,1,1,0
908,7,1,0,0
821,469,1,0,1
40,386,1,0,0
963,263,0,1,0
670,429,1,1,1
581,47,1,0,1
425,401,1,0,0
927,200,1,0,0
957,342,0,1,1
44,123,1,1,0
675,491,1,1,0
711,264,0,0,0
126,49,1,0,1
746,434,1,0,1
613,177,1,1,1
174,455,1,0,0
764,263,1,1,0
738,188,1,0,0
436,149,1,0,0
817,181,0,1,1
69,196,1,0,1
799,386,1,0,0
442,477,1,1,1
520,405,1,0,0
557,447,1,1,0
164,20,1,1,0
778,45,1,0,1
392,435,1,1,0
664,442,0,0,1
63,69,1,1,0
818,469,1,0,0
959,439,1,1,1
414,152,1,0,0
329,159,0,0,0
228,491,0,1,0
554,404,1,1,0
880,408,1,1,0
380,179,1,1,0
538,343,1,1,0
777,246,1,1,1
741,186,1,0,0
91,381,1,0,0
773,443,1,0,0
838,338,1,1,0
896,134,1,1,0
456,391,0,0,1
285,384,1,0,0
635,311,1,1,0
514,39,1,0,0
362,358,1,1,1
716,360,1,0,1
555,411,1,0,1
542,219,1,1,0
261,4,1,1,0
678,268,0,0,0
782,329,1,1,1
90,16,1,0,0
642,224,1,1,0
122,84,1,1,0
312,88,1,0,0
105,383,1,0,0
785,312,1,0,0
812,416,1,0,0
74,408,1,1,1
671,377,1,1,0
302,73,1,1,0
655,211,1,0,0
346,216,1,1,0
958,128,1,1,0
278,445,1,1,1
486,221,1,0,0
504,177,0,1,0
725,235,0,0,0
534,313,1,0,0
950,123,1,0,1
164,32,0,0,0
775,189,0,0,0
774,382,1,1,0
222,355,1,1,1
76,498,0,1,1
496,293,1,0,0
47,272,1,0,1
422,341,0,0,1
150,252,1,0,1
843,463,1,1,0
65,74,0,1,1
856,306,1,0,0
883,164,1,1,0
332,295,1,0,0
802,230,1,0,0
140,471,1,1,0
349,182,1,0,0
663,395,1,1,0
747,456,1,1,0
245,468,1,0,1
85,459,0,1,0
521,273,0,1,0
507,115,0,0,0
260,489,0,0,1
10,495,1,1,0
315,236,1,0,1
931,301,1,0,0
984,295,1,0,1
940,162,1,1,0
177,330,1,0,0
591,24,1,1,0
139,168,1,0,1
118,496,0,1,1
933,187,1,0,0
797,51,1,0,0
138,454,0,1,0
115,57,1,1,1
299,118,1,1,0
477,225,1,1,0
819,337,1,1,0
842,358,1,0,0
836,232,1,1,0
447,265,1,0,1
863,206,1,1,0
910,219,1,0,0
631,231,1,1,0
909,407,1,0,1
77,493,1,0,0
799,151,1,1,0
926,97,1,0,0
56,94,1,0,1
455,129,0,0,1
277,123,0,1,0
156,279,1,0,0
927,139,1,0,0
165,500,0,1,0
772,387,1,0,0
306,228,1,1,1
868,232,1,0,0
195,350,1,0,0
554,260,1,1,0
127,131,1,1,0
711,23,1,1,0
196,70,1,1,1
725,149,1,1,1
937,442,1,0,1
702,476,1,1,0
77,279,0,1,0
376,492,1,0,0
341,243,1,0,0
384,290,0,0,0
47,83,1,1,0
953,419,1,0,0
184,458,1,0,0
525,187,1,0,0
738,416,1,1,0
769,202,1,1,0
638,135,1,0,0
771,414,0,0,0
584,156,1,1,1
734,378,1,1,0
676,61,0,0,0
904,247,1,0,0
541,394,0,0,0
267,475,1,0,0
791,144,1,1,0
972,315,0,0,0
174,346,1,1,1
107,24,1,0,0
79,413,1,1,0
924,206,1,1,1
784,159,1,1,1
521,6,1,1,0
213,359,1,0,0
88,219,0,0,0
738,339,1,0,1
532,459,1,0,0
536,317,1,0,0
254,36,1,0,1
462,314,1,0,0
513,215,1,0,0
823,388,1,1,0
165,430,0,0,0
810,184,0,0,0
814,474,0,0,0
10,290,1,1,0
648,300,1,1,0
50,125,1,0,0
935,435,1,1,0
102,409,1,0,0
888,101,1,0,0
339,7,1,0,0
91,222,1,0,0
838,496,1,0,1
851,453,1,1,1
866,481,1,0,0
903,479,1,1,1
759,353,1,1,0
895,123,0,0,0
145,119,1,0,0
460,153,1,0,0
239,116,1,1,0
327,67,1,0,0
414,258,1,1,0
720,262,0,1,1
117,376,1,0,1
3,306,1,0,0
814,67,0,0,0
970,212,1,1,0
661,307,1,0,0
728,419,0,1,0
272,107,0,0,0
553,433,1,1,1
846,275,1,1,1
575,240,1,0,0
274,9,1,0,0
353,97,1,1,1
333,66,1,1,0
960,265,1,1,0
651,444,1,1,0
264,498,1,0,0
762,64,1,0,1
128,25,1,1,0
930,18,1,1,1
381,135,1,0,1
226,294,1,1,1
93,56,1,0,0
532,27,0,0,0
975,446,1,1,0
533,139,0,0,0
610,86,0,0,0
647,366,1,0,1
249,495,1,1,1
549,471,0,0,0
919,169,1,0,0
380,438,0,0,1
533,218,1,0,0
83,200,1,0,1
644,170,0,1,0
765,479,1,1,0
837,142,1,0,0
916,22,1,1,0
328,367,1,0,0
451,141,1,1,0
399,170,1,1,0
732,427,1,1,0
464,95,1,0,0
109,399,1,1,0
809,88,1,0,0
751,369,0,0,0
212,282,0,1,0
859,66,1,0,0
236,214,1,0,0
747,103,1,1,0
266,92,1,0,0
863,429,0,1,0
378,220,1,0,0
984,327,1,1,0
346,65,0,0,0
240,68,1,1,1
108,405,0,1,1
750,82,1,0,0
846,168,1,1,0
853,257,0,0,0
111,69,0,0,1
444,20,0,0,0
492,14,0,0,0
182,122,1,1,0
673,121,0,0,0
180,65,0,0,1
621,303,1,0,0
479,380,0,1,0
724,303,1,0,0
175,207,1,1,0
93,458,0,0,0
568,437,0,0,0
48,162,1,0,0
104,444,1,0,0
793,81,1,0,0
257,472,0,1,0
73,113,1,0,0
423,102,1,1,1
630,466,0,0,1
392,225,1,0,0
421,6,1,0,0
142,266,1,0,0
123,455,1,0,1
9,458,1,0,0
162,431,1,1,0
820,462,0,1,0
494,81,1,1,0
88,271,1,1,0
551,266,1,0,0
774,43,1,1,1
146,475,1,1,1
118,310,1,0,0
764,42,1,1,1
532,457,0,1,0
929,48,0,1,1
177,105,1,1,0
853,97,0,0,0
119,422,1,0,0
132,431,1,1,0
865,141,0,0,0
153,333,0,0,1
882,370,1,0,0
278,456,1,0,0
674,445,1,0,1
435,404,1,1,1
862,360,1,0,0
962,450,1,1,0
984,260,1,1,0
230,265,1,1,0
917,406,1,1,0
167,277,1,1,0
949,311,0,0,0
223,235,1,1,0
742,275,1,1,0
533,157,1,0,0
517,217,0,0,0
170,222,1,0,1
17,191,1,1,0
924,14,0,1,0
45,258,1,1,0
946,49,1,1,0
481,156,1,0,0
773,499,0,0,0
399,308,1,0,1
380,475,1,0,0
7,58,1,0,0
6,391,0,1,0
272,394,1,1,0
108,491,1,0,0
163,33,1,0,0
777,76,0,0,0
921,110,1,0,0
506,259,1,0,0
738,411,0,0,0
307,484,1,1,0
431,398,1,1,0
197,403,1,1,0
122,87,0,0,0
879,232,1,0,1
619,98,1,0,0
532,350,1,1,0
615,337,1,1,0
243,9,1,0,0
84,421,1,0,0
183,162,1,0,0
579,369,1,0,0
804,227,1,1,0
802,453,1,0,0
35,428,1,1,0
874,57,1,0,0
770,327,1,1,0
518,429,0,1,1
795,166,1,0,0
266,64,0,0,0
646,128,1,1,0
112,257,1,0,0
104,25,1,1,1
631,323,1,1,0
348,59,0,0,0
565,445,1,0,0
989,37,1,1,1
693,384,1,0,1
306,179,1,1,0
982,215,1,1,1
222,320,0,0,0
850,284,1,0,1
380,493,0,1,1
126,285,1,0,0
101,176,1,0,0
121,452,1,0,0
774,359,1,1,0
997,172,0,1,0
491,361,1,0,0
767,89,1,1,0
387,381,1,0,0
50,253,1,1,0
963,174,1,0,1
277,69,1,1,0
759,422,0,1,0
117,257,1,1,0
138,281,0,1,0
522,436,1,0,0
104,120,1,0,0
386,169,1,1,1
810,479,1,1,0
39,5,0,0,0
983,399,1,1,0
920,37,0,0,1
451,266,1,0,1
944,26,1,0,0
459,36,1,1,0
594,223,1,0,0
728,286,0,0,0
814,101,1,0,0
427,8,1,0,0
346,309,1,1,0
354,205,1,1,1
455,114,1,1,0
497,244,1,1,0
881,322,1,0,1
814,117,1,1,0
198,430,0,0,0
973,428,1,1,0
406,228,1,0,0
938,360,1,1,1
336,345,0,0,0
52,10,1,1,0
229,138,1,1,0
399,489,1,1,1
994,170,0,0,0
300,433,1,1,0
331,91,1,1,1
736,269,1,1,0
670,301,1,0,0
778,398,1,1,0
242,456,1,1,0
923,63,1,0,0
639,279,0,0,0
491,372,1,0,0
460,337,1,0,1
67,330,1,1,0
57,231,1,0,0
125,106,0,1,0
221,437,1,0,0
58,485,0,0,0
955,153,1,0,0
893,438,1,0,1
147,201,1,0,1
144,284,1,0,0
603,387,1,0,0
724,338,1,0,0
850,276,1,1,1
326,198,1,1,1
511,161,1,0,0
828,493,1,0,1
275,459,1,1,1
383,481,0,0,1
130,312,1,0,0
795,149,1,0,0
448,257,1,1,1
218,153,1,1,1
36,458,0,0,1
621,168,1,0,0
10,59,1,1,0
687,73,1,1,0
994,78,1,0,1
803,211,1,1,0
126,412,1,0,0
188,237,1,1,1
613,245,1,1,0
285,204,1,1,1
138,8,1,1,0
533,73,1,1,0
732,400,1,0,0
479,453,1,1,1
167,143,0,0,0
78,228,1,1,0
846,89,0,0,0
558,8,0,1,0
364,375,1,0,0
375,478,1,0,1
863,306,1,1,0
24,210,1,1,0
896,154,0,0,0
